"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"D8777N64","journalArticle","2024","Demolder, Anthony; Nauwynck, Maxime; De Pauw, Michel; De Buyzere, Marc; Duytschaever, Mattias; Timmermans, Frank; De Pooter, Jan","Prediction of certainty in artificial intelligence-enabled electrocardiography","Journal of Electrocardiology","","0022-0736","10.1016/j.jelectrocard.2024.01.008","https://www.sciencedirect.com/science/article/pii/S0022073624000165","Background The 12‑lead ECG provides an excellent substrate for artificial intelligence (AI) enabled prediction of various cardiovascular diseases. However, a measure of prediction certainty is lacking. Objectives To assess a novel approach for estimating certainty of AI-ECG predictions. Methods Two convolutional neural networks (CNN) were developed to predict patient age and sex. Model 1 applied a 5 s sliding time-window, allowing multiple CNN predictions. The consistency of the output values, expressed as interquartile range (IQR), was used to estimate prediction certainty. Model 2 was trained on the full 10s ECG signal, resulting in a single CNN point prediction value. Performance was evaluated on an internal test set and externally validated on the PTB-XL dataset. Results Both CNNs were trained on 269,979 standard 12‑lead ECGs (82,477 patients). Model 1 showed higher accuracy for both age and sex prediction (mean absolute error, MAE 6.9 ± 6.3 years vs. 7.7 ± 6.3 years and AUC 0.946 vs. 0.916, respectively, P < 0.001 for both). The IQR of multiple CNN output values allowed to differentiate between high and low accuracy of ECG based predictions (P < 0.001 for both). Among 10% of patients with narrowest IQR, sex prediction accuracy increased from 65.4% to 99.2%, and MAE of age prediction decreased from 9.7 to 4.1 years compared to the 10% with widest IQR. Accuracy and estimation of prediction certainty of model 1 remained true in the external validation dataset. Conclusions Sliding window-based approach improves ECG based prediction of age and sex and may aid in addressing the challenge of prediction certainty estimation.","2024-03-01","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:12:19","71-79","","","83","","Journal of Electrocardiology","","","","","","","","","","","","","ScienceDirect","","","","","","","Artificial intelligence; Certainty; Deep learning; ECG; Prediction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34XZQF3H","journalArticle","2023","Lakshmi, A. Jaya; Kumar, Ashok; Kumar, M. Sunil; Patel, Syed Imran; Naik, S. K. Lokesh; Ramesh, J. V. N.","Artificial intelligence in steering the digital transformation of collaborative technical education","The Journal of High Technology Management Research","","1047-8310","10.1016/j.hitech.2023.100467","https://www.sciencedirect.com/science/article/pii/S1047831023000172","In recent years, the United Arab Emirates (UAE) has been a leader in the global adoption of AI and online schooling. Despite using the traditional educational structure, military colleges have embraced this new technology. This research analyzed the present adoption rate, difficulties, and solutions for implementing an AI-based online education system. The results demonstrate that digital technology has a tangible impact on all facets of higher education if it is supported by the institution. The results also indicate that the organization plays a crucial role in the integration of digital technology into teaching and learning, and that an examination of the materiality already present in the Collaborative Technical Education (CTE) organization is necessary for comprehending the potential effects of new digital technology. Finally, this paper addressed how AI can make e-learning more interesting, efficient, and tailored to each individual learner, all of which contribute to better learning outcomes and wider access to technical education. The details of how artificial intelligence can be used to promote diversity and equity in the classroom are laid out. To motivate educators to create mixed-reality artifacts and conduct further research to support collaborative educational environments, this article discusses current works and visualizes the current state of the field.","2023-11-01","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:12:23","100467","","2","34","","The Journal of High Technology Management Research","","","","","","","","","","","","","ScienceDirect","","","","","","","Artificial intelligence; Collaborative technical education; Digital transformation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ECNFHVNZ","journalArticle","2023","Su, Jiahong; Ng, Davy Tsz Kit; Chu, Samuel Kai Wah","Artificial Intelligence (AI) Literacy in Early Childhood Education: The Challenges and Opportunities","Computers and Education: Artificial Intelligence","","2666-920X","10.1016/j.caeai.2023.100124","https://www.sciencedirect.com/science/article/pii/S2666920X23000036","Nowadays, Artificial Intelligence (AI) literacy has become an emerging topic in digital literacy education research. However, it is still under-explored in early childhood education (ECE) since the AI curriculum for young children has just been designed in recent years. A scoping review was conducted to examine the thematic and content analysis of 16 empirical papers from 2016 to 2022. This scoping reviews evaluate, synthesize, and display 16 studies on AI literacy in early childhood education, including curriculum design, AI tools, pedagogical approaches, research designs, assessment methods, and findings. The discussion of the AI literacy implementation in ECE contributes to providing references for educators and researchers to design interventions to engage young children in AI learning. Further, we identified a set of challenges and opportunities of AI literacy. Several challenges included (1) lack of teachers' AI knowledge, skills, and confidence; (2) lack of curriculum design; and (3) lack of teaching guidelines. Although educators meet challenges at the beginning stage of developing AI instructional design for young children, AI learning could bring learning opportunities and foster young children's AI literacy in terms of AI concepts, practices and perspectives. We foresee that there will be a growing number of age-appropriate curriculum and tools for the ECE level. At the end, we also make some recommendations for future researchers and educators to improve AI literacy research and learning design in early childhood education.","2023-01-01","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:12:26","100124","","","4","","Computers and Education: Artificial Intelligence","Artificial Intelligence (AI) Literacy in Early Childhood Education","","","","","","","","","","","","ScienceDirect","","","","","","","AI; AI education; AI literacy; Challenges and opportunities; Early childhood education; Learning and teaching AI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YIH8Y2L6","journalArticle","2024","Oladosu, Temidayo Lekan; Pasupuleti, Jagadeesh; Kiong, Tiong Sieh; Koh, Siaw Paw Johnny; Yusaf, Talal","Energy management strategies, control systems, and artificial intelligence-based algorithms development for hydrogen fuel cell-powered vehicles: A review","International Journal of Hydrogen Energy","","0360-3199","10.1016/j.ijhydene.2024.02.284","https://www.sciencedirect.com/science/article/pii/S0360319924007225","Hydrogen fuel cell electric vehicles (HFCEVs) are gaining revived attention due to the HFCEVs promising potential as important syndicates to net zero carbon emission attainment. However, HFCEVs' performance and cost-effectiveness do not yet match up with battery electric vehicles (BEVs) and traditional fossil fuel vehicles despite many different Energy Management System (EMS) strategies previously adopted. Rule-based controls are still limited specifically in handling multi-objective systems as HFCEVs and some optimization-based algorithms also pose computational and retrofitting difficulties. Therefore, this study presents the prospect of artificial intelligence-based algorithms, control systems, and energy management strategies advances on HFCEVs performance optimization. EMS strategies; AI-based algorithms categories, functions and hybridization; the state-of-art and future direction of AI-based algorithms and HFCEVs’ cost components amongst others are explained in the study. The multi-objective-based algorithm, reinforcement learning algorithm, and different hybridizations are enhancing HFCEVs cost-competing edge.","2024-04-03","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:12:33","1380-1404","","","61","","International Journal of Hydrogen Energy","Energy management strategies, control systems, and artificial intelligence-based algorithms development for hydrogen fuel cell-powered vehicles","","","","","","","","","","","","ScienceDirect","","","","","","","Artificial intelligence; Electric vehicles; Energy management; Fuel cell; Hydrogen fuel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CJQPNII8","journalArticle","2024","Lim, Eun Mee","Metaphor analysis on pre-service early childhood teachers’ conception of AI (Artificial Intelligence) education for young children","Thinking Skills and Creativity","","1871-1871","10.1016/j.tsc.2023.101455","https://www.sciencedirect.com/science/article/pii/S1871187123002225","This study explored PEC teacher’ (pre-service early childhood teachers’) conception of AI (Artificial Intelligence) education for young children by using metaphor analysis. Through exploring the conceptual metaphors of AI education for young children with 137 undergraduate students majoring in ECE (early childhood education) at I University in the central part of the United States, this present study tried to figure out the educationally meaningful direction of AI education for young children. The surveys were composed with open questions to find out PEC teachers’ metaphor of AI education for young children and they were distributed to research subjects. Collected data were named, classified, categorised, and finally, 7 categories out of 137 metaphors were analysed through the step of confirming. PEC teachers in this study had positive metaphorical concepts such as ‘possibility of play and experience’', ‘future essentials’, ‘innovation and change’, ‘convenience’, ‘assistant teacher’, and negative metaphorical concepts such as ‘double-sided meaning’, ‘Complexity’ of AI education for young children. PEC teachers’ beliefs about teaching-and-learning theory and methods related to AI education in ECE settings can be an important indicator of what thoughts and attitudes teachers will have when they implement the AI-related curriculum. Therefore, since PEC teachers have direct responsibility of planning and implementing AI education at ECE institutions, their conception of AI education in ECE would provide an important insight for shaping AI education for young children in the future.","2024-03-01","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:12:37","101455","","","51","","Thinking Skills and Creativity","","","","","","","","","","","","","ScienceDirect","","","","","","","Artificial intelligence education; Early childhood education; Metaphor analysis; Pre-service teacher","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAEIRNI8","journalArticle","2023","Zeng, Yue; Yang, Weipeng; Bautista, Alfredo","Computational thinking in early childhood education: Reviewing the literature and redeveloping the three-dimensional framework","Educational Research Review","","1747-938X","10.1016/j.edurev.2023.100520","https://www.sciencedirect.com/science/article/pii/S1747938X23000131","Computational thinking (CT) is gaining increasing attention from researchers and practitioners all over the world to empower children in the digital era. However, there is no consensus on which components of CT to teach beginning coders in early childhood education (ECE). To address this issue, we conducted a systematic review of 42 empirical studies focused on teaching and assessing CT in ECE. We analyzed the included studies with the three-dimensional CT framework proposed by Brennan and Resnick (2012) and demonstrated how this framework could be modified to fit the context of ECE. Based on this systematic review, we sorted out the CT components that were proven suitable for young children to learn by incorporating emerging components and removing components inappropriate for young children. We thus proposed a CT curriculum framework for ECE that covers CT concepts (i.e., control flow/structures, representation, and hardware/software), CT practices (i.e., algorithmic design, pattern recognition, abstraction, debugging, decomposition, iteration, and generalizing), and CT perspectives (i.e., expressing and creating, connecting, perseverance, and choices of conduct). This systematic review and its associated CT curriculum framework provide important theoretical contributions and practical implications for early childhood CT education.","2023-05-01","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:12:43","100520","","","39","","Educational Research Review","Computational thinking in early childhood education","","","","","","","","","","","","ScienceDirect","","","","","","","Computational thinking; Early childhood education; Systematic review; Three-dimensional framework","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3T935M8","journalArticle","2023","Abichandani, Pramod; Iaboni, Craig; Lobo, Deepan; Kelly, Thomas","Artificial intelligence and computer vision education: Codifying student learning gains and attitudes","Computers and Education: Artificial Intelligence","","2666-920X","10.1016/j.caeai.2023.100159","https://www.sciencedirect.com/science/article/pii/S2666920X23000383","Artificial Intelligence (AI) and Computer Vision (CV) have rapidly permeated various industries, increasing demand for professionals well-versed in these disciplines. In response to this need, this study evaluates the effectiveness of a novel undergraduate course that aims to equip students with foundational AI and CV knowledge and skills. Unlike existing software-centric courses, this class capitalizes on drones as a practical application area for AI and CV, fostering an active learning environment. The course was conducted over five semesters at a U.S. research institution, with 153 participating students. Data were collected using diverse methods, including formative and summative assessments, surveys of learning gains, focus group interviews, and analysis of capstone project process videos. The course design included Intended Learning Outcomes (ILOs) tailored to meet the requirements of contemporary AI/CV professionals, weekly AI-based curricular modules, unrestricted access to computational resources, and diverse assessment strategies. This study also delves into students’ perceptions of this unique learning approach and challenges, with students from varied academic majors. Initial findings suggest that employing active learning techniques significantly enhances student engagement and understanding of AI/CV concepts, leading to substantial skill gains and positive attitudes toward the subject.","2023-01-01","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:12:46","100159","","","5","","Computers and Education: Artificial Intelligence","Artificial intelligence and computer vision education","","","","","","","","","","","","ScienceDirect","","","","","","","Active Learning; Artificial intelligence education; Computer Vision; Computer Vision Education; Drones in education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VJEVI8YS","journalArticle","2022","Ma, Kevin; Harmon, Stephanie A.; Klyuzhin, Ivan S.; Rahmim, Arman; Turkbey, Baris","Clinical Application of Artificial Intelligence in Positron Emission Tomography: Imaging of Prostate Cancer","PET Clinics","","1556-8598","10.1016/j.cpet.2021.09.002","https://www.sciencedirect.com/science/article/pii/S1556859821000717","","2022-01-01","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:12:51","137-143","","1","17","","PET Clinics","Clinical Application of Artificial Intelligence in Positron Emission Tomography","Artificial Intelligence and PET Imaging, Part II","","","","","","","","","","","ScienceDirect","","","","","","","Artificial intelligence; PET; Prostate cancer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D3YVS9VH","journalArticle","2022","Keles, Elif; Irmakci, Ismail; Bagci, Ulas","Musculoskeletal MR Image Segmentation with Artificial Intelligence","Advances in Clinical Radiology","","2589-8701","10.1016/j.yacr.2022.04.010","https://www.sciencedirect.com/science/article/pii/S2589870122000104","","2022-09-01","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:12:58","179-188","","1","4","","Advances in Clinical Radiology","","Advances in Clinical Radiology","","","","","","","","","","","ScienceDirect","","","","","","","Artificial intelligence; Cartilage segmentation; Deep learning; MRI preprocessing; MSK radiology; Thigh MRI segmentation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QJ98SHU7","journalArticle","2022","Yang, Weipeng","Artificial Intelligence education for young children: Why, what, and how in curriculum design and implementation","Computers and Education: Artificial Intelligence","","2666-920X","10.1016/j.caeai.2022.100061","https://www.sciencedirect.com/science/article/pii/S2666920X22000169","Artificial intelligence (AI) education has posed fundamental challenges to early childhood education (ECE), including (1) why AI is necessary and appropriate for learning in the early years, (2) what is the subset of key AI ideas and concepts that can be learned by children, and (3) how to engage children in a meaningful experience that allows them to acquire these fundamental AI concepts. This report from the ECE field discusses the key considerations for developing an AI curriculum for young children. These key considerations altogether present an innovative pedagogical model for AI literacy education in early childhood. This model argues that AI literacy is an organic part of digital literacy for all citizens in an increasingly intelligent society. The core AI knowledge that can be explored with young children is: Using large amounts of data input, AI algorithms can be continuously trained to identify patterns, make predictions, and recommend actions, even though with limitations. Based on the theoretical notions of learning-by-making and pedagogy-as-relational, an embodied, culturally responsive approach should be used to enable young children's exploration with AI technologies. Finally, an exemplary curriculum named “AI for Kids” is introduced to demonstrate this pedagogical model and explain how educators can provide children culturally responsive inquiry opportunities to interact with and understand AI technologies. The synthesis of knowledge regarding “Why”, “What”, and “How” to do with AI education for young children informs a new way to engage children in STEM and understanding the digital world.","2022-01-01","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:13:00","100061","","","3","","Computers and Education: Artificial Intelligence","Artificial Intelligence education for young children","","","","","","","","","","","","ScienceDirect","","","","","","","AI literacy; Artificial intelligence education; Digital equity; Early childhood education; Pedagogical considerations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VA4VZRG","journalArticle","2022","Su, Jiahong; Yang, Weipeng","Artificial intelligence in early childhood education: A scoping review","Computers and Education: Artificial Intelligence","","2666-920X","10.1016/j.caeai.2022.100049","https://www.sciencedirect.com/science/article/pii/S2666920X22000042","Artificial intelligence (AI) tools are increasingly being used in the field of early childhood education (ECE) to enhance learning and development among young children. Previous proof-of-concept studies have demonstrated that AI can effectively improve teaching and learning in ECE; however, there is a scarcity of knowledge about how these studies are conducted and how AI is used across these studies. We conducted this scoping review to evaluate, synthesize and display the latest literature on AI in ECE. This review analyzed 17 eligible studies conducted in different countries from 1995 to 2021. Although few studies on this critical issue have been found, the existing references provide up-to-date insights into different aspects (knowledge, tools, activities, and impacts) of AI for children. Most studies have shown that AI has significantly improved children's concepts regarding AI, machine learning, computer science, and robotics and other skills such as creativity, emotion control, collaborative inquiry, literacy skills, and computational thinking. Future directions are also discussed for researching AI in ECE.","2022-01-01","2024-06-07 06:13:03","2024-06-07 06:13:03","2024-06-07 06:13:03","100049","","","3","","Computers and Education: Artificial Intelligence","Artificial intelligence in early childhood education","","","","","","","","","","","","ScienceDirect","","","","","","","Artificial intelligence; Computer science; Early childhood education; Machine learning; Teaching and learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89S2QNTG","journalArticle","2018","Deaver, Alicia W.; Wright, Lindsay E.","A World of Learning","YC Young Children","","1538-6619","","https://www.jstor.org/stable/26783676","","2018","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:13:54","22-27","","5","73","","","","","","","","","","","","","","","JSTOR","","Publisher: National Association for the Education of Young Children (NAEYC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3WA8WYT","journalArticle","2011","Gormley, William T.","From Science to Policy in Early Childhood Education","Science","","0036-8075","","https://www.jstor.org/stable/27978483","This paper examines the relationship between scientific research and public policy. After explaining why the simple conversion of research into public law is unlikely, several factors are identified that can promote the use of research by public officials. Examples of use and non-use are cited from early childhood education, where empirical evidence on program effects is relatively strong. Some specific suggestions are offered for improving the connection between science and public policy.","2011","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:13:55","978-981","","6045","333","","","","","","","","","","","","","","","JSTOR","","Publisher: American Association for the Advancement of Science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AKU5VKGF","journalArticle","2018","Marda, Vidushi","Artificial intelligence policy in India: a framework for engaging the limits of data-driven decision-making","Philosophical Transactions: Mathematical, Physical and Engineering Sciences","","1364-503X","","https://www.jstor.org/stable/26601842","Artificial intelligence (AI) is an emerging focus area of policy development in India. The country’s regional influence, burgeoning AI industry and ambitious governmental initiatives around AI make it an important jurisdiction to consider, regardless of where the reader of this article lives. Even as existing policy processes intend to encourage the rapid development of AI for economic growth and social good, an overarching trend persists in India, and several other jurisdictions: the limitations and risks of data-driven decisions still feature as retrospective considerations for development and deployment of AI applications. This article argues that the technical limitations of AI systems should be reckoned with at the time of developing policy, and the societal and ethical concerns that arise due to such limitations should be used to inform what policy processes aspire to achieve. It proposes a framework for such deliberation to occur, by analysing the three main stages of bringing machine learning (the most popular subset of AI techniques) to deployment—the data, model and application stage. It is written against the backdrop of India’s current AI policy landscape, and applies the proposed framework to ongoing sectoral challenges in India. With a view to influence existing policy deliberation in the country, it focuses on potential risks that arise from data-driven decisions in general, and in the Indian context in particular. This article is part of the theme issue ‘Governing artificial intelligence: ethical, legal, and technical opportunities and challenges’.","2018","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:13:56","1-19","","2133","376","","","Artificial intelligence policy in India","","","","","","","","","","","","JSTOR","","Publisher: Royal Society","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YAEWHLEX","journalArticle","2008","Reineke, June; Sonsteng, Kathleen; Gartrell, Dan","Nurturing Mastery Motivation: No Need for Rewards","YC Young Children","","1538-6619","","https://www.jstor.org/stable/42730368","","2008","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:13:56","89-97","","6","63","","","Nurturing Mastery Motivation","","","","","","","","","","","","JSTOR","","Publisher: National Association for the Education of Young Children","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R5ZV8U6V","journalArticle","2018","Wysoczynski, Amy","Community connections: Involving family in homework","Science Scope","","0887-2376","","https://www.jstor.org/stable/26611841","","2018","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:13:57","90-93","","2","42","","","Community connections","","","","","","","","","","","","JSTOR","","Publisher: National Science Teachers Association","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22J57NU5","journalArticle","2010","Vandenbroeck, Michel; Coussée, Filip; Bradt, Lieve","The Social and Political Construction of Early Childhood Education","British Journal of Educational Studies","","0007-1005","","https://www.jstor.org/stable/40864286","We analyse two foundational social problems regarding early childhood education. The first, in the late nineteenth century, is infant mortality, a social problem that constituted the historical legitimation for the first crèches. The second, the prevention of school failure, is very topical today. By analysing these examples in their historicity, taking into account social, political, economical and scientific contexts, it becomes clear that early childhood education can contribute to the individualisation and decontextualisation of social problems. Yet acknowledging this also means opening windows of new opportunities, as far as the construction of social problems remains an open debate in which disagreement rather than consensus is fostered.","2010","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:13:57","139-153","","2","58","","","","","","","","","","","","","","","JSTOR","","Publisher: Taylor & Francis, Ltd.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3RW2G49","report","2018","Runde, Daniel F.; Bandura, Romina; Hammond, MacKenzie","Responding to the Challenge Managing the Future World of Work","","","","","https://www.jstor.org/stable/resrep22499.7","","2018","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:13:58","21-37","","","","","","","","","","THE FUTURE OF GLOBAL STABILITY","Center for Strategic and International Studies (CSIS)","","","","","","","JSTOR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RL37ACWI","report","2020","Burman, Anirudh","Notes","","","","","https://www.jstor.org/stable/resrep24293.10","","2020","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:13:58","33-39","","","","","","","","","","Will India’s Proposed Data Protection Law Protect Privacy and Promote Growth?","Carnegie Endowment for International Peace","","","","","","","JSTOR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SMUKAREJ","journalArticle","2019","Cox, Jacob; Bennett, Daniel; Lathrop, Scott; Walls, Chris; LaClair, Jason; Tracy, Clint; Esquibel, Judy","The Friction Points, Operational Goals, and Research Opportunities of Electronic Warfare and Cyber Convergence","The Cyber Defense Review","","2474-2120","","https://www.jstor.org/stable/26843894","With Electronic Warfare joining the Cyber Branch in October 2018, numerous opportunities and challenges that affect warfighters are surfacing. To capture and consolidate some of these observations, the Electronic Warfare Cyber Convergence (EWC2) workshop, held in conjunction with the 2018 Cyberspace Electromagnetic Activities (CEMA) conference, provided an opportunity for experts from military, government, commercial and academic backgrounds to compare insights, explore friction points, consider deeper issues and note potential research opportunities within the EWC2. In this workshop, participants learned that the convergence of EW and cyberspace operations is only the initial step towards the greater goal of controlling information on the battlefield.","2019","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:13:59","81-102","","2","4","","","","","","","","","","","","","","","JSTOR","","Publisher: Army Cyber Institute","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KSMJWM8A","journalArticle","2015","Ritchie, Jenny","Food Reciprocity and Sustainability in Early Childhood Care and Education in Aotearoa New Zealand","Australian Journal of Environmental Education","","0814-0626","","https://www.jstor.org/stable/26422885","This article offers a perspective from early childhood care and education in Aotearoa New Zealand. It draws from the data of four recent studies to demonstrate pedagogical practices informed by Indigenous (Māori) perspectives. Māori values, such as manaakitanga (caring, hospitality, generosity) and whanaungatanga (relatedness), are shown featuring in routines focused on provision of food and serving as a key focus of early childhood education for sustainability. It is argued that providing opportunities for children to become engaged with growing, cooking and sharing food enables them to operationalise compassion towards themselves, others and the environment, reconnecting with the source of their food and demonstrating generosity and care to others (both human and more-than-human) in their communities. This can be viewed as a pedagogical response to the increasing encroachment of neoliberalism, with its incumbent individualism and lack of collectivist consciousness or concern for the environment, into education settings. Furthermore, drawing upon Indigenous perspectives honours traditional, localised wisdom regarding sustainability practices.","2015","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:13:59","74-85","","1","31","","","","","","","","","","","","","","","JSTOR","","Publisher: Cambridge University Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XWE77BER","journalArticle","2008","Mindess, Mary; Chen, Min-hua; Brenner, Ronda","Social-Emotional Learning in the Primary Curriculum","YC Young Children","","1538-6619","","https://www.jstor.org/stable/42730357","","2008","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:14:00","56-60","","6","63","","","","","","","","","","","","","","","JSTOR","","Publisher: National Association for the Education of Young Children","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6GBYBFQ6","journalArticle","2011","Adair, Jennifer Keys","Advocating for Ethnographic Work in Early Childhood Federal Policy: Problems and Possibilities","Anthropology & Education Quarterly","","0161-7761","","https://www.jstor.org/stable/41410144","Initiated as part of the Council on Anthropology and Education's Policy Engagement Working Group, the policy brief ""Ethnographic Knowledge For Early Childhood"" focused on making the case for ethnography as evidence within early childhood federal policy. This article describes the creation and distribution of the policy brief as well as the challenges and possibilities we have as educational anthropologists to make our work accessible to local and national policymakers.","2011","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:14:01","422-433","","4","42","","","Advocating for Ethnographic Work in Early Childhood Federal Policy","","","","","","","","","","","","JSTOR","","Publisher: Wiley","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H6UBZZFK","journalArticle","2022","Manyika, James","Getting AI Right: Introductory Notes on AI & Society","Daedalus","","0011-5266","","https://www.jstor.org/stable/48662023","","2022","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:14:01","5-27","","2","151","","","Getting AI Right","","","","","","","","","","","","JSTOR","","Publisher: [American Academy of Arts & Sciences, The MIT Press]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEBG544F","journalArticle","2009","Izumi-Taylor, Satomi","Hansei: Japanese Preschoolers Learn Introspection with Teachers' Help","YC Young Children","","1538-6619","","https://www.jstor.org/stable/42730469","","2009","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:14:02","86-90","","4","64","","","Hansei","","","","","","","","","","","","JSTOR","","Publisher: National Association for the Education of Young Children (NAEYC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RY5L8ZJP","journalArticle","2017","Li, Hongbin; Loyalka, Prashant; Rozelle, Scott; Wu, Binzhen","Human Capital and China's Future Growth","The Journal of Economic Perspectives","","0895-3309","","https://www.jstor.org/stable/44133949","","2017","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:14:03","25-47","","1","31","","","","","","","","","","","","","","","JSTOR","","Publisher: American Economic Association","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VBSNDU7B","report","2019","Murphy, Robert F.","Artificial Intelligence Applications to Support K–12 Teachers and Teaching: A Review of Promising Applications, Opportunities, and Challenges","","","","","https://www.jstor.org/stable/resrep19907","","2019","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:14:03","","","","","","","Artificial Intelligence Applications to Support K–12 Teachers and Teaching","","","","","RAND Corporation","","","","","","","JSTOR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XPG7UHGB","journalArticle","2016","","Comparative Education Review Bibliography 2015","Comparative Education Review","","0010-4086","","https://www.jstor.org/stable/26544708","","2016","2024-06-07 06:14:09","2024-06-07 06:14:09","2024-06-07 06:14:03","S1-S349","","S4","60","","","","","","","","","","","","","","","JSTOR","","Publisher: [The University of Chicago Press, Comparative and International Education Society]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
